Entrez_ID	Gene	ESC_RPKM	EB_RPKM
12725	Clcn3	81.660286	57.438286
12727	Clcn4-2	2.676857	7.609714
12728	Clcn5	3.036857	8.400571
12729	Clns1a	438.338286	576.134571
12733	Clcnka	0.216000	0.054857
12737	Cldn1	0.242000	0.201143
12738	Cldn2	0.115714	0.208857
12739	Cldn3	1.180571	2.522000
12740	Cldn4	306.212000	62.974286
12741	Cldn5	0.085143	0.038286
12745	Clgn	19.582286	0.125429
12747	Clk1	75.608000	153.094286
12748	Clk2	58.665143	64.068571
12750	Clk4	47.512000	56.212857
12751	Tpp1	17.791143	43.126857
12752	Cln3	9.208000	11.757429
12753	Clock	1.563429	0.479429
12757	Clta	437.347429	467.714286
12759	Clu	43.636571	59.756857
12763	Cmah	0.312000	0.067714
12764	Cmas	59.834857	53.753714
12765	Il8rb	0.032286	0.010571
12766	Cxcr3	0.010571	0.004286
12767	Cxcr4	0.132857	177.651429
12768	Ccr1	0.032571	0.028000
12769	Ccr9	0.005714	0
12770	Ccr1l1	0.008571	0.033714
12771	Ccr3	0.011714	0.006286
12772	Ccr2	0.047143	0.003429
12773	Ccr4	0.158571	0.417143
12774	Ccr5	0.017429	0
12775	Ccr7	0.174286	1.919143
12776	Ccr8	0.040571	0
12777	Ccr10	0.032857	0
12778	Cxcr7	0.049714	5.628857
12780	Abcc2	0.210571	0.182571
12785	Cnbp	1376.129429	2003.288571
12788	Cnga1	0.041143	0.173429
12789	Cnga2	0.006857	0
12790	Cnga3	0.110857	0.018857
12793	Cnih	45.150286	122.889143
12794	Cnih2	0.743714	0.676286
12795	Plk3	1.473714	0.147714
12796	Camp	0	0
12797	Cnn1	28.681143	28.624571
12798	Cnn2	230.243429	217.897714
12799	Cnp1	15.467714	10.775714
12801	Cnr1	0.120571	0.176857
12802	Cnr2	0.047714	0.186857
12803	Cntf	1.748857	0.049143
12804	Cntfr	4.211429	3.714286
12805	Cntn1	0.056857	0.021429
12807	Hps3	5.377143	6.708857
12808	Cobl	24.285429	0.166857
12810	Coch	2.572286	11.255429
12812	Coil	43.958857	32.078857
12813	Col10a1	0.050286	0.058857
12814	Col11a1	0.329714	0.057429
12815	Col11a2	0.060286	0.056571
12816	Col12a1	0.326857	0.017143
12817	Col13a1	0.100571	0.306571
12818	Col14a1	0.001143	0.018571
12819	Col15a1	0.037143	0.043714
12821	Col17a1	0.562286	0.027429
12822	Col18a1	71.526286	25.363714
12823	Col19a1	0.040000	0.005429
12824	Col2a1	0.258286	0.128000
12825	Col3a1	0.537714	0.053714
12826	Col4a1	8.557143	12.090286
12827	Col4a2	19.281143	30.690571
12828	Col4a3	0.010000	0.066000
12829	Col4a4	0.008286	0.040286
12830	Col4a5	4.192857	3.906000
12831	Col5a1	4.640857	0.779143
12832	Col5a2	0.155143	0.010857
12833	Col6a1	0.170286	0.175143
12834	Col6a2	0.051714	0.264571
12836	Col7a1	0.770286	0.078000
12837	Col8a1	0.485714	0.004286
12839	Col9a1	0.109429	1.233143
12840	Col9a2	3.354571	0.651143
12841	Col9a3	1.861143	0.830000
12842	Col1a1	6.481714	1.970286
12843	Col1a2	6.098571	0.279143
12845	Comp	0.109143	0.131429
12846	Comt	7.644000	22.429714
12847	Copa	91.645429	124.326857
12848	Cops2	130.901429	207.565143
12850	Coq7	4.033429	7.746571
12854	Cort	0.120857	1.004286
12856	Cox17	1146.094857	1048.662571
12857	Cox4i1	167.606286	217.062286
12858	Cox5a	507.931429	470.897429
12859	Cox5b	208.761714	407.200857
12861	Cox6a1	159.655143	222.324571
12862	Cox6a2	0.114286	0.089714
12864	Cox6c	545.973143	767.917429
12865	Cox7a1	174.953143	49.390571
12866	Cox7a2	240.964857	426.653714
12867	Cox7c	55.012286	71.891714
12868	Cox8a	761.157143	926.974000
12869	Cox8b	0	0
12870	Cp	0.026000	0.002286
12873	Cpa3	0.027429	0
12874	Cpd	11.712000	33.630000
12876	Cpe	7.169714	10.605429
12877	Cpeb1	0.870857	0.616000
12879	Cys1	0.069714	0.132286
12889	Cplx1	0.572000	2.192857
12890	Cplx2	0.647714	1.557429
12891	Cpne6	0.046857	0.007714
12892	Cpox	24.706571	31.418857
12894	Cpt1a	22.734286	0.630857
12895	Cpt1b	0.925143	9.203714
12896	Cpt2	7.112571	32.628000
12902	Cr2	0.019143	0.030286
12903	Crabp1	47.280286	119.931429
12904	Crabp2	16.117429	68.585143
12905	Cradd	6.370286	7.085714
12908	Crat	6.978000	6.431714
12909	Crcp	41.667143	70.408000
12912	Creb1	2.514571	5.491429
12913	Creb3	17.523714	13.205143
12914	Crebbp	21.560857	42.411429
12915	Crebl1	21.798286	20.042286
12916	Crem	5.662571	7.222286
12918	Crh	0.212571	10.229714
12919	Crhbp	0.139143	0.004286
12921	Crhr1	0.044857	0.047429
12922	Crhr2	0.080000	0.071143
12925	Crip1	171.618286	336.752286
12927	Bcar1	49.491429	59.764000
12928	Crk	70.492000	99.575429
12929	Crkl	18.027429	14.646571
12931	Crlf1	2.207429	0.917714
12933	Crmp1	3.355429	5.143143
12934	Dpysl2	3.664286	9.886857
12936	Pcdha4	0.151714	0.678857
12937	Pcdha6	0.150286	0.673143
12939	Pcdha7	0.277143	0.704857
12941	Pcdha5	0.160571	0.694000
12942	Pcdha11	0.153714	0.698571
12943	Pcdha10	0.154000	0.689143
12944	Crp	0.018571	0
12945	Dmbt1	0.033429	0.008000
12946	Crry	4.585143	12.301143
12950	Hapln1	0.028571	0.606571
12951	Crx	0.037714	0.002286
12952	Cry1	3.747143	8.292571
12953	Cry2	1.460286	1.834857
12954	Cryaa	0.064000	0.026000
12955	Cryab	44.758000	19.870571
12957	Cryba1	0.066000	0.010000
12958	Cryba2	0.420857	0.132286
12959	Cryba4	0	0
12960	Crybb1	0	0.007714
12961	Crybb2	0.444286	0.119143
12962	Crybb3	0.087143	0.031714
12964	Cryga	0.015429	0
12965	Crygb	0.012571	0
12966	Crygc	0.019143	0
12967	Crygd	0.122571	0
12968	Cryge	0.237429	0
12969	Crygf	0.142286	0
12970	Crygs	0.040286	0
12971	Crym	0.200857	1.309143
12972	Cryz	23.633143	20.929143
12974	Cs	112.595429	168.844571
12977	Csf1	5.242857	1.809429
12978	Csf1r	0.045714	0.171714
12981	Csf2	0	0
12982	Csf2ra	1.677714	2.172571
12983	Csf2rb1	0.004571	0.001714
12984	Csf2rb2	0.005429	0.001429
12985	Csf3	0.012286	0
12986	Csf3r	0.083429	0.022000
12988	Csk	7.086857	15.485429
12990	Csn1s1	0.058571	0
12991	Csn2	0	0.024000
12992	Csn1s2b	0.010286	0
12993	Csn1s2a	0	0
12994	Csn3	1.118286	0.008571
12995	Csnk2a1	91.765143	64.498571
13000	Csnk2a2	27.049429	23.802857
13001	Csnk2b	78.601429	183.504286
13002	Dnajc5	37.127143	74.546571
13003	Vcan	12.686286	32.702857
13004	Ncan	1.151714	0.078000
13006	Smc3	36.469143	28.790286
13007	Csrp1	16.807429	11.248857
13008	Csrp2	189.530857	667.337143
13009	Csrp3	0.169429	0.054571
13010	Cst3	93.535143	377.607429
13011	Cst7	0	0
13012	Cst8	0	0.031143
13013	Cst9	0.230286	0.197143
13014	Cstb	460.981714	1142.004000
13016	Ctbp1	82.821429	185.389429
13017	Ctbp2	145.073143	78.542286
13018	Ctcf	118.858857	159.925714
13019	Ctf1	1.431143	4.441143
13024	Ctla2a	4.154286	25.051143
13026	Pcyt1a	25.826857	44.060571
13030	Ctsb	55.504286	51.946571
13032	Ctsc	4.205429	17.030286
13033	Ctsd	222.057143	326.374857
13034	Ctse	0.008000	0.421714
13035	Ctsg	0	0
13036	Ctsh	5.090857	22.629143
13038	Ctsk	0.019143	0.020571
13039	Ctsl	66.340286	125.668571
13040	Ctss	0.039429	0
13041	Ctsw	0.543143	0.030286
13043	Cttn	104.877143	157.712286
13046	Cugbp1	97.069714	152.622571
13047	Cutl1	12.046000	21.241143
13048	Cutl2	0.128857	0.116000
13051	Cx3cr1	0.044000	0.084857
13052	Cxadr	8.490000	19.838857
13056	Cyb561	10.216857	4.892286
13057	Cyba	39.542857	64.628000
13058	Cybb	0.048857	0.006286
13063	Cycs	7.778286	22.016571
13067	Cyct	7.887429	0.277429
13070	Cyp11a1	0.125143	0.054286
13072	Cyp11b2	0	0.004571
13074	Cyp17a1	0.057429	0.039429
13075	Cyp19a1	0.017429	0.002857
13076	Cyp1a1	0.006286	0.172286
13077	Cyp1a2	0.008000	0
13078	Cyp1b1	0.120857	0.010286
13079	Cyp21a1	0.024286	0
13081	Cyp24a1	0.028000	0.011714
13082	Cyp26a1	3.536571	146.339429
13085	Cyp2a12	0.023714	0
13086	Cyp2a4	0	0
13087	Cyp2a5	0	0.003429
13088	Cyp2b10	0.006857	0
13089	Cyp2b13	0.004000	0
13090	Cyp2b19	0.027143	0.005143
13094	Cyp2b9	0	0
13095	Cyp2c29	0.034857	0.051143
13096	Cyp2c37	0	0
13097	Cyp2c38	0.010571	0.010000
13098	Cyp2c39	0	0
13099	Cyp2c40	0	0
13101	Cyp2d10	0.004571	0
13105	Cyp2d9	0.024286	0.004000
13106	Cyp2e1	0.086571	0.007714
13107	Cyp2f2	0.015429	0
13108	Cyp2g1	0	0
13109	Cyp2j5	0.054571	0.006857
13110	Cyp2j6	4.104000	22.966000
13112	Cyp3a11	0	0
13113	Cyp3a13	0.022857	0.053714
13114	Cyp3a16	0.035429	0
13115	Cyp27b1	0.065429	0.005429
13116	Cyp46a1	0.181143	0.036000
13117	Cyp4a10	0.048286	0
13118	Cyp4a12b	0.017143	0
13119	Cyp4a14	0.055429	0.020000
13120	Cyp4b1	0.030286	0
13121	Cyp51	12.935714	79.347714
13122	Cyp7a1	0.063143	0.064000
13123	Cyp7b1	0.095143	0.595429
13124	Cyp8b1	0.019429	0.100286
13131	Dab1	0.081714	0.322000
13132	Dab2	0.458286	3.620000
13134	Dach1	0.032286	0.565429
13135	Dad1	3.475714	9.189143
13136	Cd55	8.097714	37.805714
13137	Daf2	0.005714	0.040857
13138	Dag1	108.600857	97.005143
13139	Dgka	6.352857	1.186000
13142	Dao1	0	0.021714
13143	Dapk2	0.331714	13.619714
13144	Dapk3	71.866000	59.339143
13162	Slc6a3	0.002286	0.011714
13163	Daxx	68.217143	74.245429
13164	Dazl	2.469429	0.174571
13166	Dbh	0	0.009714
13167	Dbi	304.402286	654.658857
13168	Dbil5	1.089714	0.141143
13169	Dbnl	44.630286	86.318000
13170	Dbp	3.582286	10.828286
13171	Dbt	8.825714	6.519143
13172	Dbx1	0.037143	0.296857
13175	Dcamkl1	0.014000	0.928857
13176	Dcc	0.033429	0.033714
13177	Dci	26.802857	46.211429
13178	Dck	15.559143	38.115429
13179	Dcn	0.026571	0.016286
13180	Pcbd1	5.445714	11.970571
13184	Dcpp1	0	0
13185	Dscr3	32.698000	55.718000
13190	Dct	0.016286	0
13191	Dctn1	21.025143	29.318000
13193	Dcx	0.030571	0.072286
13194	Ddb1	214.909143	366.993429
13195	Ddc	17.178571	2.254000
13196	Ddef1	4.509429	6.404857
13197	Gadd45a	80.822286	34.430000
13198	Ddit3	59.996571	53.784571
13199	Ddn	0.167143	0.032857
13200	Ddost	103.289143	183.814571
13202	Ddt	60.491143	143.240571
13204	Dhx15	380.742857	370.506857
13205	Ddx3x	928.836000	796.660571
13206	Ddx4	10.437429	0.745429
13207	Ddx5	252.954000	314.318571
13209	Ddx6	38.353429	51.038286
13211	Dhx9	219.308000	315.519714
13214	Defb1	0.008571	0
13215	Defb2	0	0
13218	Defcr-rs1	0	0.453143
13237	Defcr3	0	0
13239	Defcr5	0	0
13244	Degs1	105.890000	178.135429
13340	Slc29a2	3.320000	5.737429
13345	Twist2	1.105714	9.836000
13346	Des	39.724857	38.489429
13347	Dffa	1.007714	1.875429
13349	Darc	0.026000	0.137143
13350	Dgat1	2.423143	5.007714
13353	Dgcr6	23.265714	67.433429
13356	Dgcr2	12.649714	43.799143
13358	Slc25a1	54.335429	108.967143
13360	Dhcr7	74.871429	131.450286
13361	Dhfr	18.530857	52.333143
13363	Dhh	0.082857	0.072286
13367	Diap1	37.022000	25.873429
13368	Dffb	0.665429	2.095429
13370	Dio1	0.004571	0
13371	Dio2	0.200286	0.093143
13380	Dkk1	0.624286	73.101143
13382	Dld	27.383143	49.326000
13383	Dlg1	13.535714	17.664000
13384	Mpp3	0.376571	0.229714
13385	Dlg4	6.936857	19.959429
13386	Dlk1	1.666286	20.522000
13388	Dll1	0.446286	1.708857
13389	Dll3	0.508857	9.760286
13390	Dlx1	0.005429	0.022571
13392	Dlx2	0.061143	0.034286
13393	Dlx3	0.264857	1.170857
13394	Dlx4	0.194571	0.324857
13395	Dlx5	0.007714	0.003143
13400	Dmpk	2.079143	2.128286
13401	Dmwd	36.430000	46.900857
13404	Dmc1	2.088571	0.982000
13405	Dmd	4.682000	0.884571
13406	Dmp1	0	0.012286
13409	Tmc1	0.084571	0.273429
13411	Dnahc11	0.085714	0.174571
13417	Dnahc8	7.888286	0.056571
13418	Dnajc1	14.048286	31.226286
13419	Dnase1	1.068571	2.035143
13421	Dnase1l3	0.054286	0.114000
13423	Dnase2a	8.292857	9.528571
13424	Dync1h1	2.916571	0.860000
13426	Dync1i1	0.080857	0.030000
13427	Dync1i2	257.380571	272.642286
13429	Dnm1	2.406286	0.546000
13430	Dnm2	10.986857	9.980857
13433	Dnmt1	60.709714	88.625714
13434	Trdmt1	5.433429	7.530857
13435	Dnmt3a	7.351429	4.411143
13436	Dnmt3b	58.172000	257.478857
13437	Dnpep	25.612000	48.308000
13445	Cdk2ap1	2.827143	26.435714
13446	Doc2a	8.837429	12.232286
13447	Doc2b	0.011143	0.060571
13448	Dok1	1.411429	2.226286
13449	Dok2	5.248286	1.499714
13476	Reep5	19.698571	73.150286
13478	Dpagt1	3.831429	16.580000
13479	Dpep1	0.041143	0
13480	Dpm1	22.919714	66.265143
13481	Dpm2	24.138000	62.369714
13482	Dpp4	14.835714	4.336000
13483	Dpp6	0.008286	0.177143
13486	Dr1	40.740857	53.963429
13487	Slc26a3	0	0.023143
13488	Drd1a	0.003143	0.007143
13489	Drd2	0.002857	0.002571
13490	Drd3	0.029429	0
13491	Drd4	0.062000	0.021429
13492	Drd5	0.011429	0.018000
13494	Drg1	226.948571	329.445429
13495	Drg2	34.487143	54.947143
13496	Arid3a	15.230286	37.830571
13497	Drp2	0.128286	0.015714
13498	Atn1	6.835714	19.915429
13505	Dsc1	0.008857	0.002000
13506	Dsc2	2.754857	1.728000
13507	Dsc3	0.007143	0.012000
13508	Dscam	0.004571	0.073714
13510	Dsg1a	0.027714	0.066857
13511	Dsg2	17.861143	22.106857
13512	Dsg3	0.001714	0.011429
13516	Epyc	0.014286	0
13518	Dst	11.639714	2.823143
13521	Slc26a2	6.872571	4.550000
13522	Adam28	0.017429	0.008286
13524	Adam18	0.044000	0.004286
13525	Adam26a	0	0
13526	Adam24	0.012571	0.002286
13527	Dtna	0.618000	0.353429
13528	Dtnb	20.166571	28.436286
13529	Dtprp	0	0.007429
13531	Dub1	0.096571	0.002571
13532	Dub2	0.185143	0.172286
13537	Dusp2	0.268571	2.030286
13542	Dvl1	49.711143	33.924857
13543	Dvl2	60.020000	59.580000
13544	Dvl3	9.338857	18.332571
13548	Dyrk1a	31.385714	45.371714
13549	Dyrk1b	0.830857	1.324286
13555	E2f1	15.982571	13.533714
13557	E2f3	23.851429	34.590286
13559	E2f5	198.106857	215.764857
13560	E4f1	11.777429	6.647429
13586	Ear1	0	0
13587	Ear2	0	0
13589	Mapre1	46.048571	79.063143
13590	Lefty1	103.440857	0.969143
13591	Ebf1	0.840286	0.139143
13592	Ebf2	0.001714	0.004571
13593	Ebf3	0.054000	0.084857
13595	Ebp	11.519143	50.662571
13599	Ecel1	0.069143	0.409714
13601	Ecm1	1.331429	0.489714
13602	Sparcl1	0.087429	2.230000
13603	Opn3	0.016286	0.230857
13605	Ect2	162.689429	71.540286
13607	Eda	0.051714	0.086857
13608	Edar	0.018000	0.016000
13609	Edg1	0.857429	0.858571
13610	Edg3	0.212571	0.218000
13611	Edg6	0.004571	0.005143
13612	Edil3	0.053714	0.118857
13614	Edn1	1.214000	0.007143
13615	Edn2	0	0
13616	Edn3	0.154857	2.010857
13617	Ednra	0.064000	0.489429
13618	Ednrb	0	0.445143
13619	Phc1	91.234286	45.605429
13626	Eed	295.202857	214.677429
13627	Eef1a1	1203.962571	2124.894286
13628	Eef1a2	0.442286	0.683143
13629	Eef2	1932.255714	2688.085143
13631	Eef2k	1.313429	1.551429
13636	Efna1	1.313143	32.817714
13637	Efna2	3.321143	9.366286
13638	Efna3	0.878571	11.940000
13639	Efna4	15.460000	34.008857
13640	Efna5	0.926857	3.709429
13641	Efnb1	1.636286	9.496571
13642	Efnb2	15.025714	46.627143
13643	Efnb3	0.682571	3.947143
13644	Efs	4.817429	9.381714
13645	Egf	0.042000	0.140857
13646	Klk1b22	0.091714	2.296571
13648	Klk1b9	0	0.429143
13649	Egfr	6.550000	0.615714
13650	Rhbdf1	14.368857	10.131429
13653	Egr1	16.588286	6.672571
13654	Egr2	0.054000	0.159714
13655	Egr3	0	0.343714
13656	Egr4	0.018000	0.055429
13660	Ehd1	11.515714	10.068000
13661	Ehf	0.017714	0.003143
13663	Ei24	47.487714	50.592286
13664	Eif1a	67.654286	47.829143
13665	Eif2s1	75.977429	133.984857
13666	Eif2ak3	6.266571	4.280857
13667	Eif2b4	48.657429	84.912571
13669	Eif3s10	83.953143	44.668571
13680	Ddx19a	33.470571	63.573714
13681	Eif4a1	1391.500571	1686.202000
13682	Eif4a2	526.262857	428.573143
13684	Eif4e	32.899143	43.135143
13685	Eif4ebp1	356.519714	225.026571
13688	Eif4ebp2	63.708857	84.792286
13690	Eif4g2	460.459714	773.284286
13706	Ela2a	14.471429	4.682000
13709	Elf1	5.503429	4.152571
13710	Elf3	16.499429	20.150000
13711	Elf5	0.085429	0.003143
13712	Elk1	11.251143	12.956286
13713	Elk3	0.896571	0.557714
13714	Elk4	2.954000	1.804571
13716	Ell	13.660286	12.631143
13717	Eln	0.067143	0.166571
13722	Scye1	141.996571	186.104857
13723	Emb	123.191714	1205.193714
13726	Emd	62.324286	152.606857
13728	Mark2	2.718857	9.667143
13730	Emp1	28.334857	0.315429
13731	Emp2	3.060857	8.948286
13732	Emp3	11.086857	12.316857
13733	Emr1	0.005143	0.002000
13796	Emx1	0.056286	0.020571
13797	Emx2	0.296286	0.210000
13798	En1	0.327143	0.352286
13799	En2	0.692571	0.013429
13800	Enah	119.987429	25.541143
13801	Enam	0.192000	0.057714
13803	Enc1	9.196571	3.564571
13804	Endog	21.148571	26.188000
13805	Eng	5.011714	2.269714
13806	Eno1	46.488000	142.340000
13807	Eno2	3.664000	4.557429
13808	Eno3	24.561714	91.550286
13809	Enpep	0.001714	0.002000
13813	Eomes	5.736286	158.208857
13819	Epas1	0.462000	5.445429
13821	Epb4.1l1	9.886571	8.548571
13822	Epb4.1l2	248.817429	281.710000
13823	Epb4.1l3	19.922286	62.588857
13824	Epb4.1l4a	44.645714	11.526857
13828	Epb4.2	0.036286	0.020000
13829	Epb4.9	49.077714	5.518000
13830	Stom	6.611143	2.253143
13831	Epc1	1.426000	2.299714
13835	Epha1	9.902000	19.034000
13836	Epha2	28.449429	3.562000
13837	Epha3	0.147714	0.068286
13838	Epha4	3.650286	3.386571
13839	Epha5	0.018571	0.005714
13840	Epha6	0.002000	0.044000
13841	Epha7	0.600571	1.543714
13842	Epha8	0.148857	0.160571
13844	Ephb2	1.533143	11.637714
13845	Ephb3	1.557143	5.980857
13846	Ephb4	5.777143	14.311143
13848	Ephb6	0.486286	3.740571
13849	Ephx1	6.448571	1.099143
13850	Ephx2	15.795714	2.850571
13852	Stx2	3.099143	16.602857
13853	Epm2a	0.055714	0.202000
13854	Epn1	35.199143	55.307714
13855	Epn2	7.503429	5.151143
13856	Epo	0	0
13857	Epor	1.392000	1.318286
13858	Eps15	18.024571	44.203429
13859	Eps15l1	60.008000	110.942571
13860	Eps8	14.325429	4.581429
13861	Epx	0.406857	0.066857
13863	Lcn5	0.020000	0
13864	Nr2f6	10.257429	11.154857
13865	Nr2f1	0.200286	0.138286
13866	Erbb2	3.616857	12.341143
13867	Erbb3	5.387143	2.901143
13869	Erbb4	0.022571	0
13870	Ercc1	39.097143	52.101143
13871	Ercc2	3.182571	3.009714
13872	Ercc3	66.204571	67.228000
13874	Ereg	0.002286	0.002571
13875	Erf	59.732000	19.393429
13876	Erg	0.036571	0.148857
13877	Erh	1.912857	24.509429
13884	Es1	0.015429	0.020286
13885	Esd	154.028571	211.826857
13897	Es22	0.008571	0
13909	EG13909	0	0.007429
13924	Ptprv	0.282000	0.071143
13929	X83328	26.142000	57.735429
13972	Gnb1l	2.829714	2.089143
13982	Esr1	0.007429	0.006571
13983	Esr2	0.036286	0.094857
13984	Esx1	0.253429	0.012857
13990	Smarcad1	38.528286	18.449714
13992	Khdrbs3	15.029429	26.279429
13998	Fgd6	2.473429	1.862286
14000	Rnasen	29.471714	31.306286
14004	Chchd2	229.998857	343.240857
14007	Cugbp2	0.094286	0.527429
14008	Etv2	10.311429	109.688857
14009	Etv1	1.675714	2.760286
14011	Etv6	4.214571	7.349143
14012	Eva1	3.605143	0.598000
14013	Evi1	0.074571	0.081143
14017	Evi2a	0.010571	0.123143
14020	Evi5	9.352286	4.913429
14025	Bcl11a	0.131143	1.524286
14026	Evl	22.045714	74.107714
14027	Evpl	0.118286	0.006857
14028	Evx1	0.160286	25.399714
14029	Evx2	0	0
14030	Ewsr1	197.587714	243.606000
14038	Expi	0	0
14042	Ext1	35.511429	56.145143
14043	Ext2	20.555429	25.548286
14048	Eya1	1.178000	1.583143
14049	Eya2	0.051714	0.333714
14050	Eya3	19.342857	39.159143
14051	Eya4	0.502286	0.242286
14055	Ezh1	13.134286	9.822000
14056	Ezh2	238.904286	329.992000
14057	Sfxn1	52.722286	72.862000
14058	F10	0.043429	0.038000
14060	F13b	0.068571	0.002857
14061	F2	0.271714	0.054286
14062	F2r	35.474000	132.336571
14063	F2rl1	67.443429	56.380857
14064	F2rl2	0.010286	0.002857
14065	F2rl3	0	0.076857
14066	F3	30.670000	3.001143
14067	F5	0.464857	1.012571
14068	F7	0.013143	0.032857
14069	F8	0.150286	0.405143
14070	F8a	0.158571	0.960286
14071	F9	0.015143	0
14073	Faah	0.217714	0.034286
14077	Fabp3	254.176857	170.108000
14079	Fabp2	0.072857	0.026286
14080	Fabp1	0	0
14081	Acsl1	15.281429	4.516000
14082	Fadd	0.233429	1.449143
14083	Ptk2	23.140857	39.558000
14084	Faf1	106.264286	92.490000
14085	Fah	32.329429	40.656571
14086	Fscn1	130.152571	388.098286
14087	Fanca	14.298857	10.013143
14088	Fancc	0.415714	1.403714
14089	Fap	0	0
14102	Fas	0.226571	0.155429
14103	Fasl	0	0.053143
14104	Fasn	62.244000	102.833429
14105	Fusip1	39.508286	59.151429
14106	Foxh1	22.843143	277.603429
14107	Fat1	25.137143	12.786286
14109	Fau	642.817714	1072.552000
14113	Fbl	135.008571	346.898000
14114	Fbln1	8.319429	43.377714
14115	Fbln2	0.364286	9.498286
14118	Fbn1	0.127714	0.647429
14119	Fbn2	0.035429	0.805143
14120	Fbp2	2.607143	0
14121	Fbp1	0.042000	0.043714
14125	Fcer1a	0.028286	0.018571
14126	Ms4a2	0.048571	0.021714
14127	Fcer1g	0	0
14128	Fcer2a	0.029429	0.031714
14129	Fcgr1	0	0.023429
14130	Fcgr2b	1.402286	0
14131	Fcgr3	0.091143	0.097143
14132	Fcgrt	0.208000	0.074000
14133	Fcna	0	0
14134	Fcnb	0	0
14137	Fdft1	137.170571	238.116571
14148	Fdx1	23.384286	28.798286
14149	Fdxr	12.260000	10.212857
14151	Fech	14.024571	24.740571
14154	Fem1a	0.326571	0.360000
14155	Fem1b	73.653143	67.033143
14156	Fen1	6.802000	30.974000
14158	Fert2	4.796286	2.654857
14159	Fes	0.113143	0.092857
14160	Lgr5	0.008286	0.419714
14161	Fga	0.003714	0.003429
14163	Fgd1	19.244857	19.262571
14164	Fgf1	1.101429	0.006000
14165	Fgf10	0.413143	44.842286
14166	Fgf11	0.158286	0.373714
14167	Fgf12	0.008857	0.012286
14168	Fgf13	1.551143	2.909429
14169	Fgf14	0.024000	0.006286
14170	Fgf15	0.135143	25.569429
14171	Fgf17	21.210286	1.093714
14172	Fgf18	0.857714	0.885429
14173	Fgf2	0	0.014571
14174	Fgf3	0.219143	96.927143
14175	Fgf4	74.760857	1.190571
14176	Fgf5	0.484571	36.193429
14177	Fgf6	0.119143	0.006857
14178	Fgf7	0.012000	0.003714
14179	Fgf8	1.166286	34.013429
14180	Fgf9	0	0
14181	Fgfbp1	27.387143	90.347143
14182	Fgfr1	54.382000	111.071143
14183	Fgfr2	0.216857	4.090286
14184	Fgfr3	0.084286	4.106571
14186	Fgfr4	0.066286	0.103143
14187	Akr1b8	2.124000	0.905714
14190	Fgl2	0.106571	0.024857
14191	Fgr	0.146571	0.285429
14194	Fh1	114.842286	226.169429
14198	Fhit	0.087714	0.922857
14199	Fhl1	27.251143	50.629714
14200	Fhl2	13.071714	18.160286
14201	Fhl3	2.120000	14.470857
14202	Fhl4	0.440000	0.366857
14204	Il4i1	0.032286	0.071143
14205	Figf	0.829429	1.110571
14208	Ppm1g	104.925429	105.444571
14211	Smc2	310.556000	237.218000
14218	Sh3pxd2a	2.830857	4.005143
14219	Ctgf	156.530571	39.884571
14221	Fjx1	2.084000	7.646571
14225	Fkbp1a	303.796857	478.676000
14226	Fkbp1b	4.126286	12.112857
14227	Fkbp2	18.849143	67.320857
